STATION,LAT,LON,ELEV,DATE,PRCP,TMAX,TMIN,SNOW,SNWD
USC00057936,40.4883,-106.8233,2092.8,722815,20,33,-106,46,356
USC00057936,40.4883,-106.8233,2092.8,722816,20,33,-106,46,356
USC00057936,40.4883,-106.8233,2092.8,722817,20,33,-106,46,356
USC00057936,40.4883,-106.8233,2092.8,722818,20,33,-106,46,356
USC00057936,40.4883,-106.8233,2092.8,722819,20,33,-106,46,356
USC00057936,40.4883,-106.8233,2092.8,722820,20,33,-106,46,356
USC00057936,40.4883,-106.8233,2092.8,722821,20,33,-106,46,356
USC00057936,40.4883,-106.8233,2092.8,722822,20,33,-106,46,356
USC00057936,40.4883,-106.8233,2092.8,722823,20,33,-106,46,356
USC00057936,40.4883,-106.8233,2092.8,722824,20,33,-106,46,356
USC00057936,40.4883,-106.8233,2092.8,722825,20,33,-106,46,356
USC00057936,40.4883,-106.8233,2092.8,722826,20,33,-106,46,356
USC00057936,40.4883,-106.8233,2092.8,722827,20,33,-106,46,356
USC00057936,40.4883,-106.8233,2092.8,722828,20,33,-106,46,356
USC00057936,40.4883,-106.8233,2092.8,722829,20,33,-106,46,356
USC00057936,40.4883,-106.8233,2092.8,722830,20,33,-106,46,356
USC00057936,40.4883,-106.8233,2092.8,722831,20,33,-106,46,356
USC00057936,40.4883,-106.8233,2092.8,722832,20,33,-106,46,356
USC00057936,40.4883,-106.8233,2092.8,722833,20,33,-106,46,356
USC00057936,40.4883,-106.8233,2092.8,722834,20,33,-106,46,356
USC00057936,40.4883,-106.8233,2092.8,722835,20,33,-106,46,356
USC00057936,40.4883,-106.8233,2092.8,722836,20,33,-106,46,356
USC00057936,40.4883,-106.8233,2092.8,722837,20,33,-106,46,356
USC00057936,40.4883,-106.8233,2092.8,722838,20,33,-106,46,356
USC00057936,40.4883,-106.8233,2092.8,722839,20,33,-106,46,356
USC00057936,40.4883,-106.8233,2092.8,722840,20,33,-106,46,356
USC00057936,40.4883,-106.8233,2092.8,722841,20,33,-106,46,356
USC00057936,40.4883,-106.8233,2092.8,722842,20,33,-106,46,356
USC00057936,40.4883,-106.8233,2092.8,722843,20,33,-106,46,356
USC00057936,40.4883,-106.8233,2092.8,722844,20,33,-106,46,356
USC00057936,40.4883,-106.8233,2092.8,722845,20,33,-106,46,356
USC00057936,40.4883,-106.8233,2092.8,722846,0,6,-139,0,889
USC00057936,40.4883,-106.8233,2092.8,722847,0,6,-139,0,889
USC00057936,40.4883,-106.8233,2092.8,722848,0,6,-139,0,889
USC00057936,40.4883,-106.8233,2092.8,722849,0,6,-139,0,889
USC00057936,40.4883,-106.8233,2092.8,722850,0,6,-139,0,889
USC00057936,40.4883,-106.8233,2092.8,722851,0,6,-139,0,889
USC00057936,40.4883,-106.8233,2092.8,722852,0,6,-139,0,889
USC00057936,40.4883,-106.8233,2092.8,722853,0,6,-139,0,889
USC00057936,40.4883,-106.8233,2092.8,722854,0,6,-139,0,889
USC00057936,40.4883,-106.8233,2092.8,722855,0,6,-139,0,889
USC00057936,40.4883,-106.8233,2092.8,722856,0,6,-139,0,889
USC00057936,40.4883,-106.8233,2092.8,722857,0,6,-139,0,889
USC00057936,40.4883,-106.8233,2092.8,722858,0,6,-139,0,889
USC00057936,40.4883,-106.8233,2092.8,722859,0,6,-139,0,889
USC00057936,40.4883,-106.8233,2092.8,722860,0,6,-139,0,889
USC00057936,40.4883,-106.8233,2092.8,722861,0,6,-139,0,889
USC00057936,40.4883,-106.8233,2092.8,722862,0,6,-139,0,889
USC00057936,40.4883,-106.8233,2092.8,722863,0,6,-139,0,889
USC00057936,40.4883,-106.8233,2092.8,722864,0,6,-139,0,889
USC00057936,40.4883,-106.8233,2092.8,722865,0,6,-139,0,889
USC00057936,40.4883,-106.8233,2092.8,722866,0,6,-139,0,889
USC00057936,40.4883,-106.8233,2092.8,722867,0,6,-139,0,889
USC00057936,40.4883,-106.8233,2092.8,722868,0,6,-139,0,889
USC00057936,40.4883,-106.8233,2092.8,722869,0,6,-139,0,889
USC00057936,40.4883,-106.8233,2092.8,722870,0,6,-139,0,889
USC00057936,40.4883,-106.8233,2092.8,722871,0,6,-139,0,889
USC00057936,40.4883,-106.8233,2092.8,722872,0,6,-139,0,889
USC00057936,40.4883,-106.8233,2092.8,722873,0,6,-139,0,889
USC00057936,40.4883,-106.8233,2092.8,722874,0,6,-139,0,889
USC00057936,40.4883,-106.8233,2092.8,722875,0,44,-67,0,660
USC00057936,40.4883,-106.8233,2092.8,722876,0,44,-67,0,660
USC00057936,40.4883,-106.8233,2092.8,722877,0,44,-67,0,660
USC00057936,40.4883,-106.8233,2092.8,722878,0,44,-67,0,660
USC00057936,40.4883,-106.8233,2092.8,722879,0,44,-67,0,660
USC00057936,40.4883,-106.8233,2092.8,722880,0,44,-67,0,660
USC00057936,40.4883,-106.8233,2092.8,722881,0,44,-67,0,660
USC00057936,40.4883,-106.8233,2092.8,722882,0,44,-67,0,660
USC00057936,40.4883,-106.8233,2092.8,722883,0,44,-67,0,660
USC00057936,40.4883,-106.8233,2092.8,722884,0,44,-67,0,660
USC00057936,40.4883,-106.8233,2092.8,722885,0,44,-67,0,660
USC00057936,40.4883,-106.8233,2092.8,722886,0,44,-67,0,660
USC00057936,40.4883,-106.8233,2092.8,722887,0,44,-67,0,660
USC00057936,40.4883,-106.8233,2092.8,722888,0,44,-67,0,660
USC00057936,40.4883,-106.8233,2092.8,722889,0,44,-67,0,660
USC00057936,40.4883,-106.8233,2092.8,722890,0,44,-67,0,660
USC00057936,40.4883,-106.8233,2092.8,722891,0,44,-67,0,660
USC00057936,40.4883,-106.8233,2092.8,722892,0,44,-67,0,660
USC00057936,40.4883,-106.8233,2092.8,722893,0,44,-67,0,660
USC00057936,40.4883,-106.8233,2092.8,722894,0,44,-67,0,660
USC00057936,40.4883,-106.8233,2092.8,722895,0,44,-67,0,660
USC00057936,40.4883,-106.8233,2092.8,722896,0,44,-67,0,660
USC00057936,40.4883,-106.8233,2092.8,722897,0,44,-67,0,660
USC00057936,40.4883,-106.8233,2092.8,722898,0,44,-67,0,660
USC00057936,40.4883,-106.8233,2092.8,722899,0,44,-67,0,660
USC00057936,40.4883,-106.8233,2092.8,722900,0,44,-67,0,660
USC00057936,40.4883,-106.8233,2092.8,722901,0,44,-67,0,660
USC00057936,40.4883,-106.8233,2092.8,722902,0,44,-67,0,660
USC00057936,40.4883,-106.8233,2092.8,722903,0,44,-67,0,660
USC00057936,40.4883,-106.8233,2092.8,722904,0,44,-67,0,660
USC00057936,40.4883,-106.8233,2092.8,722905,0,44,-67,0,660
USC00057936,40.4883,-106.8233,2092.8,722906,0,22,-111,0,483
USC00057936,40.4883,-106.8233,2092.8,722907,0,22,-111,0,483
USC00057936,40.4883,-106.8233,2092.8,722908,0,22,-111,0,483
USC00057936,40.4883,-106.8233,2092.8,722909,0,22,-111,0,483
USC00057936,40.4883,-106.8233,2092.8,722910,0,22,-111,0,483
USC00057936,40.4883,-106.8233,2092.8,722911,0,22,-111,0,483
USC00057936,40.4883,-106.8233,2092.8,722912,0,22,-111,0,483
USC00057936,40.4883,-106.8233,2092.8,722913,0,22,-111,0,483
USC00057936,40.4883,-106.8233,2092.8,722914,0,22,-111,0,483
USC00057936,40.4883,-106.8233,2092.8,722915,0,22,-111,0,483
USC00057936,40.4883,-106.8233,2092.8,722916,0,22,-111,0,483
USC00057936,40.4883,-106.8233,2092.8,722917,0,22,-111,0,483
USC00057936,40.4883,-106.8233,2092.8,722918,0,22,-111,0,483
USC00057936,40.4883,-106.8233,2092.8,722919,0,22,-111,0,483
USC00057936,40.4883,-106.8233,2092.8,722920,0,22,-111,0,483
USC00057936,40.4883,-106.8233,2092.8,722921,0,22,-111,0,483
USC00057936,40.4883,-106.8233,2092.8,722922,0,22,-111,0,483
USC00057936,40.4883,-106.8233,2092.8,722923,0,22,-111,0,483
USC00057936,40.4883,-106.8233,2092.8,722924,0,22,-111,0,483
USC00057936,40.4883,-106.8233,2092.8,722925,0,22,-111,0,483
USC00057936,40.4883,-106.8233,2092.8,722926,0,22,-111,0,483
USC00057936,40.4883,-106.8233,2092.8,722927,0,22,-111,0,483
USC00057936,40.4883,-106.8233,2092.8,722928,0,22,-111,0,483
USC00057936,40.4883,-106.8233,2092.8,722929,0,22,-111,0,483
USC00057936,40.4883,-106.8233,2092.8,722930,0,22,-111,0,483
USC00057936,40.4883,-106.8233,2092.8,722931,0,22,-111,0,483
USC00057936,40.4883,-106.8233,2092.8,722932,0,22,-111,0,483
USC00057936,40.4883,-106.8233,2092.8,722933,0,22,-111,0,483
USC00057936,40.4883,-106.8233,2092.8,722934,0,22,-111,0,483
USC00057936,40.4883,-106.8233,2092.8,722935,0,22,-111,0,483
USC00057936,40.4883,-106.8233,2092.8,722936,0,128,39,0,0
USC00057936,40.4883,-106.8233,2092.8,722937,0,128,39,0,0
USC00057936,40.4883,-106.8233,2092.8,722938,0,128,39,0,0
USC00057936,40.4883,-106.8233,2092.8,722939,0,128,39,0,0
USC00057936,40.4883,-106.8233,2092.8,722940,0,128,39,0,0
USC00057936,40.4883,-106.8233,2092.8,722941,0,128,39,0,0
USC00057936,40.4883,-106.8233,2092.8,722942,0,128,39,0,0
USC00057936,40.4883,-106.8233,2092.8,722943,0,128,39,0,0
USC00057936,40.4883,-106.8233,2092.8,722944,0,128,39,0,0
USC00057936,40.4883,-106.8233,2092.8,722945,0,128,39,0,0
USC00057936,40.4883,-106.8233,2092.8,722946,0,128,39,0,0
USC00057936,40.4883,-106.8233,2092.8,722947,0,128,39,0,0
USC00057936,40.4883,-106.8233,2092.8,722948,0,128,39,0,0
USC00057936,40.4883,-106.8233,2092.8,722949,0,128,39,0,0
USC00057936,40.4883,-106.8233,2092.8,722950,0,128,39,0,0
USC00057936,40.4883,-106.8233,2092.8,722951,0,128,39,0,0
USC00057936,40.4883,-106.8233,2092.8,722952,0,128,39,0,0
USC00057936,40.4883,-106.8233,2092.8,722953,0,128,39,0,0
USC00057936,40.4883,-106.8233,2092.8,722954,0,128,39,0,0
USC00057936,40.4883,-106.8233,2092.8,722955,0,128,39,0,0
USC00057936,40.4883,-106.8233,2092.8,722956,0,128,39,0,0
USC00057936,40.4883,-106.8233,2092.8,722957,0,128,39,0,0
USC00057936,40.4883,-106.8233,2092.8,722958,0,128,39,0,0
USC00057936,40.4883,-106.8233,2092.8,722959,0,128,39,0,0
USC00057936,40.4883,-106.8233,2092.8,722960,0,128,39,0,0
USC00057936,40.4883,-106.8233,2092.8,722961,0,128,39,0,0
USC00057936,40.4883,-106.8233,2092.8,722962,0,128,39,0,0
USC00057936,40.4883,-106.8233,2092.8,722963,0,128,39,0,0
USC00057936,40.4883,-106.8233,2092.8,722964,0,128,39,0,0
USC00057936,40.4883,-106.8233,2092.8,722965,0,128,39,0,0
USC00057936,40.4883,-106.8233,2092.8,722966,0,128,39,0,0
USC00057936,40.4883,-106.8233,2092.8,722967,8,183,-22,0,0
USC00057936,40.4883,-106.8233,2092.8,722968,8,183,-22,0,0
USC00057936,40.4883,-106.8233,2092.8,722969,8,183,-22,0,0
USC00057936,40.4883,-106.8233,2092.8,722970,8,183,-22,0,0
USC00057936,40.4883,-106.8233,2092.8,722971,8,183,-22,0,0
USC00057936,40.4883,-106.8233,2092.8,722972,8,183,-22,0,0
USC00057936,40.4883,-106.8233,2092.8,722973,8,183,-22,0,0
USC00057936,40.4883,-106.8233,2092.8,722974,8,183,-22,0,0
USC00057936,40.4883,-106.8233,2092.8,722975,8,183,-22,0,0
USC00057936,40.4883,-106.8233,2092.8,722976,8,183,-22,0,0
USC00057936,40.4883,-106.8233,2092.8,722977,8,183,-22,0,0
USC00057936,40.4883,-106.8233,2092.8,722978,8,183,-22,0,0
USC00057936,40.4883,-106.8233,2092.8,722979,8,183,-22,0,0
USC00057936,40.4883,-106.8233,2092.8,722980,8,183,-22,0,0
USC00057936,40.4883,-106.8233,2092.8,722981,8,183,-22,0,0
USC00057936,40.4883,-106.8233,2092.8,722982,8,183,-22,0,0
USC00057936,40.4883,-106.8233,2092.8,722983,8,183,-22,0,0
USC00057936,40.4883,-106.8233,2092.8,722984,8,183,-22,0,0
USC00057936,40.4883,-106.8233,2092.8,722985,8,183,-22,0,0
USC00057936,40.4883,-106.8233,2092.8,722986,8,183,-22,0,0
USC00057936,40.4883,-106.8233,2092.8,722987,8,183,-22,0,0
USC00057936,40.4883,-106.8233,2092.8,722988,8,183,-22,0,0
USC00057936,40.4883,-106.8233,2092.8,722989,8,183,-22,0,0
USC00057936,40.4883,-106.8233,2092.8,722990,8,183,-22,0,0
USC00057936,40.4883,-106.8233,2092.8,722991,8,183,-22,0,0
USC00057936,40.4883,-106.8233,2092.8,722992,8,183,-22,0,0
USC00057936,40.4883,-106.8233,2092.8,722993,8,183,-22,0,0
USC00057936,40.4883,-106.8233,2092.8,722994,8,183,-22,0,0
USC00057936,40.4883,-106.8233,2092.8,722995,8,183,-22,0,0
USC00057936,40.4883,-106.8233,2092.8,722996,8,183,-22,0,0
USC00057936,40.4883,-106.8233,2092.8,722997,25,256,111,0,0
USC00057936,40.4883,-106.8233,2092.8,722998,25,256,111,0,0
USC00057936,40.4883,-106.8233,2092.8,722999,25,256,111,0,0
USC00057936,40.4883,-106.8233,2092.8,723000,25,256,111,0,0
USC00057936,40.4883,-106.8233,2092.8,723001,25,256,111,0,0
USC00057936,40.4883,-106.8233,2092.8,723002,25,256,111,0,0
USC00057936,40.4883,-106.8233,2092.8,723003,25,256,111,0,0
USC00057936,40.4883,-106.8233,2092.8,723004,25,256,111,0,0
USC00057936,40.4883,-106.8233,2092.8,723005,25,256,111,0,0
USC00057936,40.4883,-106.8233,2092.8,723006,25,256,111,0,0
USC00057936,40.4883,-106.8233,2092.8,723007,25,256,111,0,0
USC00057936,40.4883,-106.8233,2092.8,723008,25,256,111,0,0
USC00057936,40.4883,-106.8233,2092.8,723009,25,256,111,0,0
USC00057936,40.4883,-106.8233,2092.8,723010,25,256,111,0,0
USC00057936,40.4883,-106.8233,2092.8,723011,25,256,111,0,0
USC00057936,40.4883,-106.8233,2092.8,723012,25,256,111,0,0
USC00057936,40.4883,-106.8233,2092.8,723013,25,256,111,0,0
USC00057936,40.4883,-106.8233,2092.8,723014,25,256,111,0,0
USC00057936,40.4883,-106.8233,2092.8,723015,25,256,111,0,0
USC00057936,40.4883,-106.8233,2092.8,723016,25,256,111,0,0
USC00057936,40.4883,-106.8233,2092.8,723017,25,256,111,0,0
USC00057936,40.4883,-106.8233,2092.8,723018,25,256,111,0,0
USC00057936,40.4883,-106.8233,2092.8,723019,25,256,111,0,0
USC00057936,40.4883,-106.8233,2092.8,723020,25,256,111,0,0
USC00057936,40.4883,-106.8233,2092.8,723021,25,256,111,0,0
USC00057936,40.4883,-106.8233,2092.8,723022,25,256,111,0,0
USC00057936,40.4883,-106.8233,2092.8,723023,25,256,111,0,0
USC00057936,40.4883,-106.8233,2092.8,723024,25,256,111,0,0
USC00057936,40.4883,-106.8233,2092.8,723025,25,256,111,0,0
USC00057936,40.4883,-106.8233,2092.8,723026,25,256,111,0,0
USC00057936,40.4883,-106.8233,2092.8,723027,25,256,111,0,0
USC00057936,40.4883,-106.8233,2092.8,723028,0,294,83,0,0
USC00057936,40.4883,-106.8233,2092.8,723029,0,294,83,0,0
USC00057936,40.4883,-106.8233,2092.8,723030,0,294,83,0,0
USC00057936,40.4883,-106.8233,2092.8,723031,0,294,83,0,0
USC00057936,40.4883,-106.8233,2092.8,723032,0,294,83,0,0
USC00057936,40.4883,-106.8233,2092.8,723033,0,294,83,0,0
USC00057936,40.4883,-106.8233,2092.8,723034,0,294,83,0,0
USC00057936,40.4883,-106.8233,2092.8,723035,0,294,83,0,0
USC00057936,40.4883,-106.8233,2092.8,723036,0,294,83,0,0
USC00057936,40.4883,-106.8233,2092.8,723037,0,294,83,0,0
USC00057936,40.4883,-106.8233,2092.8,723038,0,294,83,0,0
USC00057936,40.4883,-106.8233,2092.8,723039,0,294,83,0,0
USC00057936,40.4883,-106.8233,2092.8,723040,0,294,83,0,0
USC00057936,40.4883,-106.8233,2092.8,723041,0,294,83,0,0
USC00057936,40.4883,-106.8233,2092.8,723042,0,294,83,0,0
USC00057936,40.4883,-106.8233,2092.8,723043,0,294,83,0,0
USC00057936,40.4883,-106.8233,2092.8,723044,0,294,83,0,0
USC00057936,40.4883,-106.8233,2092.8,723045,0,294,83,0,0
USC00057936,40.4883,-106.8233,2092.8,723046,0,294,83,0,0
USC00057936,40.4883,-106.8233,2092.8,723047,0,294,83,0,0
USC00057936,40.4883,-106.8233,2092.8,723048,0,294,83,0,0
USC00057936,40.4883,-106.8233,2092.8,723049,0,294,83,0,0
USC00057936,40.4883,-106.8233,2092.8,723050,0,294,83,0,0
USC00057936,40.4883,-106.8233,2092.8,723051,0,294,83,0,0
USC00057936,40.4883,-106.8233,2092.8,723052,0,294,83,0,0
USC00057936,40.4883,-106.8233,2092.8,723053,0,294,83,0,0
USC00057936,40.4883,-106.8233,2092.8,723054,0,294,83,0,0
USC00057936,40.4883,-106.8233,2092.8,723055,0,294,83,0,0
USC00057936,40.4883,-106.8233,2092.8,723056,0,294,83,0,0
USC00057936,40.4883,-106.8233,2092.8,723057,0,294,83,0,0
USC00057936,40.4883,-106.8233,2092.8,723058,0,294,83,0,0
USC00057936,40.4883,-106.8233,2092.8,723059,0,211,-17,0,0
USC00057936,40.4883,-106.8233,2092.8,723060,0,211,-17,0,0
USC00057936,40.4883,-106.8233,2092.8,723061,0,211,-17,0,0
USC00057936,40.4883,-106.8233,2092.8,723062,0,211,-17,0,0
USC00057936,40.4883,-106.8233,2092.8,723063,0,211,-17,0,0
USC00057936,40.4883,-106.8233,2092.8,723064,0,211,-17,0,0
USC00057936,40.4883,-106.8233,2092.8,723065,0,211,-17,0,0
USC00057936,40.4883,-106.8233,2092.8,723066,0,211,-17,0,0
USC00057936,40.4883,-106.8233,2092.8,723067,0,211,-17,0,0
USC00057936,40.4883,-106.8233,2092.8,723068,0,211,-17,0,0
USC00057936,40.4883,-106.8233,2092.8,723069,0,211,-17,0,0
USC00057936,40.4883,-106.8233,2092.8,723070,0,211,-17,0,0
USC00057936,40.4883,-106.8233,2092.8,723071,0,211,-17,0,0
USC00057936,40.4883,-106.8233,2092.8,723072,0,211,-17,0,0
USC00057936,40.4883,-106.8233,2092.8,723073,0,211,-17,0,0
USC00057936,40.4883,-106.8233,2092.8,723074,0,211,-17,0,0
USC00057936,40.4883,-106.8233,2092.8,723075,0,211,-17,0,0
USC00057936,40.4883,-106.8233,2092.8,723076,0,211,-17,0,0
USC00057936,40.4883,-106.8233,2092.8,723077,0,211,-17,0,0
USC00057936,40.4883,-106.8233,2092.8,723078,0,211,-17,0,0
USC00057936,40.4883,-106.8233,2092.8,723079,0,211,-17,0,0
USC00057936,40.4883,-106.8233,2092.8,723080,0,211,-17,0,0
USC00057936,40.4883,-106.8233,2092.8,723081,0,211,-17,0,0
USC00057936,40.4883,-106.8233,2092.8,723082,0,211,-17,0,0
USC00057936,40.4883,-106.8233,2092.8,723083,0,211,-17,0,0
USC00057936,40.4883,-106.8233,2092.8,723084,0,211,-17,0,0
USC00057936,40.4883,-106.8233,2092.8,723085,0,211,-17,0,0
USC00057936,40.4883,-106.8233,2092.8,723086,0,211,-17,0,0
USC00057936,40.4883,-106.8233,2092.8,723087,0,211,-17,0,0
USC00057936,40.4883,-106.8233,2092.8,723088,0,211,-17,0,0
USC00057936,40.4883,-106.8233,2092.8,723089,0,233,-28,0,0
USC00057936,40.4883,-106.8233,2092.8,723090,0,233,-28,0,0
USC00057936,40.4883,-106.8233,2092.8,723091,0,233,-28,0,0
USC00057936,40.4883,-106.8233,2092.8,723092,0,233,-28,0,0
USC00057936,40.4883,-106.8233,2092.8,723093,0,233,-28,0,0
USC00057936,40.4883,-106.8233,2092.8,723094,0,233,-28,0,0
USC00057936,40.4883,-106.8233,2092.8,723095,0,233,-28,0,0
USC00057936,40.4883,-106.8233,2092.8,723096,0,233,-28,0,0
USC00057936,40.4883,-106.8233,2092.8,723097,0,233,-28,0,0
USC00057936,40.4883,-106.8233,2092.8,723098,0,233,-28,0,0
USC00057936,40.4883,-106.8233,2092.8,723099,0,233,-28,0,0
USC00057936,40.4883,-106.8233,2092.8,723100,0,233,-28,0,0
USC00057936,40.4883,-106.8233,2092.8,723101,0,233,-28,0,0
USC00057936,40.4883,-106.8233,2092.8,723102,0,233,-28,0,0
USC00057936,40.4883,-106.8233,2092.8,723103,0,233,-28,0,0
USC00057936,40.4883,-106.8233,2092.8,723104,0,233,-28,0,0
USC00057936,40.4883,-106.8233,2092.8,723105,0,233,-28,0,0
USC00057936,40.4883,-106.8233,2092.8,723106,0,233,-28,0,0
USC00057936,40.4883,-106.8233,2092.8,723107,0,233,-28,0,0
USC00057936,40.4883,-106.8233,2092.8,723108,0,233,-28,0,0
USC00057936,40.4883,-106.8233,2092.8,723109,0,233,-28,0,0
USC00057936,40.4883,-106.8233,2092.8,723110,0,233,-28,0,0
USC00057936,40.4883,-106.8233,2092.8,723111,0,233,-28,0,0
USC00057936,40.4883,-106.8233,2092.8,723112,0,233,-28,0,0
USC00057936,40.4883,-106.8233,2092.8,723113,0,233,-28,0,0
USC00057936,40.4883,-106.8233,2092.8,723114,0,233,-28,0,0
USC00057936,40.4883,-106.8233,2092.8,723115,0,233,-28,0,0
USC00057936,40.4883,-106.8233,2092.8,723116,0,233,-28,0,0
USC00057936,40.4883,-106.8233,2092.8,723117,0,233,-28,0,0
USC00057936,40.4883,-106.8233,2092.8,723118,0,233,-28,0,0
USC00057936,40.4883,-106.8233,2092.8,723119,0,233,-28,0,0
USC00057936,40.4883,-106.8233,2092.8,723120,0,172,-83,0,0
USC00057936,40.4883,-106.8233,2092.8,723121,0,172,-83,0,0
USC00057936,40.4883,-106.8233,2092.8,723122,0,172,-83,0,0
USC00057936,40.4883,-106.8233,2092.8,723123,0,172,-83,0,0
USC00057936,40.4883,-106.8233,2092.8,723124,0,172,-83,0,0
USC00057936,40.4883,-106.8233,2092.8,723125,0,172,-83,0,0
USC00057936,40.4883,-106.8233,2092.8,723126,0,172,-83,0,0
USC00057936,40.4883,-106.8233,2092.8,723127,0,172,-83,0,0
USC00057936,40.4883,-106.8233,2092.8,723128,0,172,-83,0,0
USC00057936,40.4883,-106.8233,2092.8,723129,0,172,-83,0,0
USC00057936,40.4883,-106.8233,2092.8,723130,0,172,-83,0,0
USC00057936,40.4883,-106.8233,2092.8,723131,0,172,-83,0,0
USC00057936,40.4883,-106.8233,2092.8,723132,0,172,-83,0,0
USC00057936,40.4883,-106.8233,2092.8,723133,0,172,-83,0,0
USC00057936,40.4883,-106.8233,2092.8,723134,0,172,-83,0,0
USC00057936,40.4883,-106.8233,2092.8,723135,0,172,-83,0,0
USC00057936,40.4883,-106.8233,2092.8,723136,0,172,-83,0,0
USC00057936,40.4883,-106.8233,2092.8,723137,0,172,-83,0,0
USC00057936,40.4883,-106.8233,2092.8,723138,0,172,-83,0,0
USC00057936,40.4883,-106.8233,2092.8,723139,0,172,-83,0,0
USC00057936,40.4883,-106.8233,2092.8,723140,0,172,-83,0,0
USC00057936,40.4883,-106.8233,2092.8,723141,0,172,-83,0,0
USC00057936,40.4883,-106.8233,2092.8,723142,0,172,-83,0,0
USC00057936,40.4883,-106.8233,2092.8,723143,0,172,-83,0,0
USC00057936,40.4883,-106.8233,2092.8,723144,0,172,-83,0,0
USC00057936,40.4883,-106.8233,2092.8,723145,0,172,-83,0,0
USC00057936,40.4883,-106.8233,2092.8,723146,0,172,-83,0,0
USC00057936,40.4883,-106.8233,2092.8,723147,0,172,-83,0,0
USC00057936,40.4883,-106.8233,2092.8,723148,0,172,-83,0,0
USC00057936,40.4883,-106.8233,2092.8,723149,0,172,-83,0,0
USC00057936,40.4883,-106.8233,2092.8,723150,20,17,-50,53,51
USC00057936,40.4883,-106.8233,2092.8,723151,20,17,-50,53,51
USC00057936,40.4883,-106.8233,2092.8,723152,20,17,-50,53,51
USC00057936,40.4883,-106.8233,2092.8,723153,20,17,-50,53,51
USC00057936,40.4883,-106.8233,2092.8,723154,20,17,-50,53,51
USC00057936,40.4883,-106.8233,2092.8,723155,20,17,-50,53,51
USC00057936,40.4883,-106.8233,2092.8,723156,20,17,-50,53,51
USC00057936,40.4883,-106.8233,2092.8,723157,20,17,-50,53,51
USC00057936,40.4883,-106.8233,2092.8,723158,20,17,-50,53,51
USC00057936,40.4883,-106.8233,2092.8,723159,20,17,-50,53,51
USC00057936,40.4883,-106.8233,2092.8,723160,20,17,-50,53,51
USC00057936,40.4883,-106.8233,2092.8,723161,20,17,-50,53,51
USC00057936,40.4883,-106.8233,2092.8,723162,20,17,-50,53,51
USC00057936,40.4883,-106.8233,2092.8,723163,20,17,-50,53,51
USC00057936,40.4883,-106.8233,2092.8,723164,20,17,-50,53,51
USC00057936,40.4883,-106.8233,2092.8,723165,20,17,-50,53,51
USC00057936,40.4883,-106.8233,2092.8,723166,20,17,-50,53,51
USC00057936,40.4883,-106.8233,2092.8,723167,20,17,-50,53,51
USC00057936,40.4883,-106.8233,2092.8,723168,20,17,-50,53,51
USC00057936,40.4883,-106.8233,2092.8,723169,20,17,-50,53,51
USC00057936,40.4883,-106.8233,2092.8,723170,20,17,-50,53,51
USC00057936,40.4883,-106.8233,2092.8,723171,20,17,-50,53,51
USC00057936,40.4883,-106.8233,2092.8,723172,20,17,-50,53,51
USC00057936,40.4883,-106.8233,2092.8,723173,20,17,-50,53,51
USC00057936,40.4883,-106.8233,2092.8,723174,20,17,-50,53,51
USC00057936,40.4883,-106.8233,2092.8,723175,20,17,-50,53,51
USC00057936,40.4883,-106.8233,2092.8,723176,20,17,-50,53,51
USC00057936,40.4883,-106.8233,2092.8,723177,20,17,-50,53,51
USC00057936,40.4883,-106.8233,2092.8,723178,20,17,-50,53,51
USC00057936,40.4883,-106.8233,2092.8,723179,20,17,-50,53,51
USC00057936,40.4883,-106.8233,2092.8,723180,20,17,-50,53,51
USC00057936,40.4883,-106.8233,2092.8,723181,0,100,-100,0,0
USC00057936,40.4883,-106.8233,2092.8,723182,0,100,-100,0,0
USC00057936,40.4883,-106.8233,2092.8,723183,0,100,-100,0,0
USC00057936,40.4883,-106.8233,2092.8,723184,0,100,-100,0,0
USC00057936,40.4883,-106.8233,2092.8,723185,0,100,-100,0,0
USC00057936,40.4883,-106.8233,2092.8,723186,0,100,-100,0,0
USC00057936,40.4883,-106.8233,2092.8,723187,0,100,-100,0,0
USC00057936,40.4883,-106.8233,2092.8,723188,0,100,-100,0,0
USC00057936,40.4883,-106.8233,2092.8,723189,0,100,-100,0,0
USC00057936,40.4883,-106.8233,2092.8,723190,0,100,-100,0,0
USC00057936,40.4883,-106.8233,2092.8,723191,0,100,-100,0,0
USC00057936,40.4883,-106.8233,2092.8,723192,0,100,-100,0,0
USC00057936,40.4883,-106.8233,2092.8,723193,0,100,-100,0,0
USC00057936,40.4883,-106.8233,2092.8,723194,0,100,-100,0,0
USC00057936,40.4883,-106.8233,2092.8,723195,0,100,-100,0,0
USC00057936,40.4883,-106.8233,2092.8,723196,0,100,-100,0,0
USC00057936,40.4883,-106.8233,2092.8,723197,0,100,-100,0,0
USC00057936,40.4883,-106.8233,2092.8,723198,0,100,-100,0,0
USC00057936,40.4883,-106.8233,2092.8,723199,0,100,-100,0,0
USC00057936,40.4883,-106.8233,2092.8,723200,0,100,-100,0,0
USC00057936,40.4883,-106.8233,2092.8,723201,0,100,-100,0,0
USC00057936,40.4883,-106.8233,2092.8,723202,0,100,-100,0,0
USC00057936,40.4883,-106.8233,2092.8,723203,0,100,-100,0,0
USC00057936,40.4883,-106.8233,2092.8,723204,0,100,-100,0,0
