STATION,LAT,LON,ELEV,DATE,PRCP1,TMAX1,TMIN1,SNOW1,SNOWD1,PRCP2,TMAX2,TMIN2,SNOW2,SNOWD2
USC00057936,40.4883,-106.8233,2092.8,722815,20,33,-106,46,356,20,33,-106,46,356
USC00057936,40.4883,-106.8233,2092.8,722817,20,33,-106,46,356,20,33,-106,46,356
USC00057936,40.4883,-106.8233,2092.8,722819,20,33,-106,46,356,20,33,-106,46,356
USC00057936,40.4883,-106.8233,2092.8,722821,20,33,-106,46,356,20,33,-106,46,356
USC00057936,40.4883,-106.8233,2092.8,722823,20,33,-106,46,356,20,33,-106,46,356
USC00057936,40.4883,-106.8233,2092.8,722825,20,33,-106,46,356,20,33,-106,46,356
USC00057936,40.4883,-106.8233,2092.8,722827,20,33,-106,46,356,20,33,-106,46,356
USC00057936,40.4883,-106.8233,2092.8,722829,20,33,-106,46,356,20,33,-106,46,356
USC00057936,40.4883,-106.8233,2092.8,722831,20,33,-106,46,356,20,33,-106,46,356
USC00057936,40.4883,-106.8233,2092.8,722833,20,33,-106,46,356,20,33,-106,46,356
USC00057936,40.4883,-106.8233,2092.8,722835,20,33,-106,46,356,20,33,-106,46,356
USC00057936,40.4883,-106.8233,2092.8,722837,20,33,-106,46,356,20,33,-106,46,356
USC00057936,40.4883,-106.8233,2092.8,722839,20,33,-106,46,356,20,33,-106,46,356
USC00057936,40.4883,-106.8233,2092.8,722841,20,33,-106,46,356,20,33,-106,46,356
USC00057936,40.4883,-106.8233,2092.8,722843,20,33,-106,46,356,20,33,-106,46,356
USC00057936,40.4883,-106.8233,2092.8,722845,20,33,-106,46,356,0,6,-139,0,889
USC00057936,40.4883,-106.8233,2092.8,722847,0,6,-139,0,889,0,6,-139,0,889
USC00057936,40.4883,-106.8233,2092.8,722849,0,6,-139,0,889,0,6,-139,0,889
USC00057936,40.4883,-106.8233,2092.8,722851,0,6,-139,0,889,0,6,-139,0,889
USC00057936,40.4883,-106.8233,2092.8,722853,0,6,-139,0,889,0,6,-139,0,889
USC00057936,40.4883,-106.8233,2092.8,722855,0,6,-139,0,889,0,6,-139,0,889
USC00057936,40.4883,-106.8233,2092.8,722857,0,6,-139,0,889,0,6,-139,0,889
USC00057936,40.4883,-106.8233,2092.8,722859,0,6,-139,0,889,0,6,-139,0,889
USC00057936,40.4883,-106.8233,2092.8,722861,0,6,-139,0,889,0,6,-139,0,889
USC00057936,40.4883,-106.8233,2092.8,722863,0,6,-139,0,889,0,6,-139,0,889
USC00057936,40.4883,-106.8233,2092.8,722865,0,6,-139,0,889,0,6,-139,0,889
USC00057936,40.4883,-106.8233,2092.8,722867,0,6,-139,0,889,0,6,-139,0,889
USC00057936,40.4883,-106.8233,2092.8,722869,0,6,-139,0,889,0,6,-139,0,889
USC00057936,40.4883,-106.8233,2092.8,722871,0,6,-139,0,889,0,6,-139,0,889
USC00057936,40.4883,-106.8233,2092.8,722873,0,6,-139,0,889,0,6,-139,0,889
USC00057936,40.4883,-106.8233,2092.8,722875,0,44,-67,0,660,0,44,-67,0,660
USC00057936,40.4883,-106.8233,2092.8,722877,0,44,-67,0,660,0,44,-67,0,660
USC00057936,40.4883,-106.8233,2092.8,722879,0,44,-67,0,660,0,44,-67,0,660
USC00057936,40.4883,-106.8233,2092.8,722881,0,44,-67,0,660,0,44,-67,0,660
USC00057936,40.4883,-106.8233,2092.8,722883,0,44,-67,0,660,0,44,-67,0,660
USC00057936,40.4883,-106.8233,2092.8,722885,0,44,-67,0,660,0,44,-67,0,660
USC00057936,40.4883,-106.8233,2092.8,722887,0,44,-67,0,660,0,44,-67,0,660
USC00057936,40.4883,-106.8233,2092.8,722889,0,44,-67,0,660,0,44,-67,0,660
USC00057936,40.4883,-106.8233,2092.8,722891,0,44,-67,0,660,0,44,-67,0,660
USC00057936,40.4883,-106.8233,2092.8,722893,0,44,-67,0,660,0,44,-67,0,660
USC00057936,40.4883,-106.8233,2092.8,722895,0,44,-67,0,660,0,44,-67,0,660
USC00057936,40.4883,-106.8233,2092.8,722897,0,44,-67,0,660,0,44,-67,0,660
USC00057936,40.4883,-106.8233,2092.8,722899,0,44,-67,0,660,0,44,-67,0,660
USC00057936,40.4883,-106.8233,2092.8,722901,0,44,-67,0,660,0,44,-67,0,660
USC00057936,40.4883,-106.8233,2092.8,722903,0,44,-67,0,660,0,44,-67,0,660
USC00057936,40.4883,-106.8233,2092.8,722905,0,44,-67,0,660,0,22,-111,0,483
USC00057936,40.4883,-106.8233,2092.8,722907,0,22,-111,0,483,0,22,-111,0,483
USC00057936,40.4883,-106.8233,2092.8,722909,0,22,-111,0,483,0,22,-111,0,483
USC00057936,40.4883,-106.8233,2092.8,722911,0,22,-111,0,483,0,22,-111,0,483
USC00057936,40.4883,-106.8233,2092.8,722913,0,22,-111,0,483,0,22,-111,0,483
USC00057936,40.4883,-106.8233,2092.8,722915,0,22,-111,0,483,0,22,-111,0,483
USC00057936,40.4883,-106.8233,2092.8,722917,0,22,-111,0,483,0,22,-111,0,483
USC00057936,40.4883,-106.8233,2092.8,722919,0,22,-111,0,483,0,22,-111,0,483
USC00057936,40.4883,-106.8233,2092.8,722921,0,22,-111,0,483,0,22,-111,0,483
USC00057936,40.4883,-106.8233,2092.8,722923,0,22,-111,0,483,0,22,-111,0,483
USC00057936,40.4883,-106.8233,2092.8,722925,0,22,-111,0,483,0,22,-111,0,483
USC00057936,40.4883,-106.8233,2092.8,722927,0,22,-111,0,483,0,22,-111,0,483
USC00057936,40.4883,-106.8233,2092.8,722929,0,22,-111,0,483,0,22,-111,0,483
USC00057936,40.4883,-106.8233,2092.8,722931,0,22,-111,0,483,0,22,-111,0,483
USC00057936,40.4883,-106.8233,2092.8,722933,0,22,-111,0,483,0,22,-111,0,483
USC00057936,40.4883,-106.8233,2092.8,722935,0,22,-111,0,483,0,128,39,0,0
USC00057936,40.4883,-106.8233,2092.8,722937,0,128,39,0,0,0,128,39,0,0
USC00057936,40.4883,-106.8233,2092.8,722939,0,128,39,0,0,0,128,39,0,0
USC00057936,40.4883,-106.8233,2092.8,722941,0,128,39,0,0,0,128,39,0,0
USC00057936,40.4883,-106.8233,2092.8,722943,0,128,39,0,0,0,128,39,0,0
USC00057936,40.4883,-106.8233,2092.8,722945,0,128,39,0,0,0,128,39,0,0
USC00057936,40.4883,-106.8233,2092.8,722947,0,128,39,0,0,0,128,39,0,0
USC00057936,40.4883,-106.8233,2092.8,722949,0,128,39,0,0,0,128,39,0,0
USC00057936,40.4883,-106.8233,2092.8,722951,0,128,39,0,0,0,128,39,0,0
USC00057936,40.4883,-106.8233,2092.8,722953,0,128,39,0,0,0,128,39,0,0
USC00057936,40.4883,-106.8233,2092.8,722955,0,128,39,0,0,0,128,39,0,0
USC00057936,40.4883,-106.8233,2092.8,722957,0,128,39,0,0,0,128,39,0,0
USC00057936,40.4883,-106.8233,2092.8,722959,0,128,39,0,0,0,128,39,0,0
USC00057936,40.4883,-106.8233,2092.8,722961,0,128,39,0,0,0,128,39,0,0
USC00057936,40.4883,-106.8233,2092.8,722963,0,128,39,0,0,0,128,39,0,0
USC00057936,40.4883,-106.8233,2092.8,722965,0,128,39,0,0,0,128,39,0,0
USC00057936,40.4883,-106.8233,2092.8,722967,8,183,-22,0,0,8,183,-22,0,0
USC00057936,40.4883,-106.8233,2092.8,722969,8,183,-22,0,0,8,183,-22,0,0
USC00057936,40.4883,-106.8233,2092.8,722971,8,183,-22,0,0,8,183,-22,0,0
USC00057936,40.4883,-106.8233,2092.8,722973,8,183,-22,0,0,8,183,-22,0,0
USC00057936,40.4883,-106.8233,2092.8,722975,8,183,-22,0,0,8,183,-22,0,0
USC00057936,40.4883,-106.8233,2092.8,722977,8,183,-22,0,0,8,183,-22,0,0
USC00057936,40.4883,-106.8233,2092.8,722979,8,183,-22,0,0,8,183,-22,0,0
USC00057936,40.4883,-106.8233,2092.8,722981,8,183,-22,0,0,8,183,-22,0,0
USC00057936,40.4883,-106.8233,2092.8,722983,8,183,-22,0,0,8,183,-22,0,0
USC00057936,40.4883,-106.8233,2092.8,722985,8,183,-22,0,0,8,183,-22,0,0
USC00057936,40.4883,-106.8233,2092.8,722987,8,183,-22,0,0,8,183,-22,0,0
USC00057936,40.4883,-106.8233,2092.8,722989,8,183,-22,0,0,8,183,-22,0,0
USC00057936,40.4883,-106.8233,2092.8,722991,8,183,-22,0,0,8,183,-22,0,0
USC00057936,40.4883,-106.8233,2092.8,722993,8,183,-22,0,0,8,183,-22,0,0
USC00057936,40.4883,-106.8233,2092.8,722995,8,183,-22,0,0,8,183,-22,0,0
USC00057936,40.4883,-106.8233,2092.8,722997,25,256,111,0,0,25,256,111,0,0
USC00057936,40.4883,-106.8233,2092.8,722999,25,256,111,0,0,25,256,111,0,0
USC00057936,40.4883,-106.8233,2092.8,723001,25,256,111,0,0,25,256,111,0,0
USC00057936,40.4883,-106.8233,2092.8,723003,25,256,111,0,0,25,256,111,0,0
USC00057936,40.4883,-106.8233,2092.8,723005,25,256,111,0,0,25,256,111,0,0
USC00057936,40.4883,-106.8233,2092.8,723007,25,256,111,0,0,25,256,111,0,0
USC00057936,40.4883,-106.8233,2092.8,723009,25,256,111,0,0,25,256,111,0,0
USC00057936,40.4883,-106.8233,2092.8,723011,25,256,111,0,0,25,256,111,0,0
USC00057936,40.4883,-106.8233,2092.8,723013,25,256,111,0,0,25,256,111,0,0
USC00057936,40.4883,-106.8233,2092.8,723015,25,256,111,0,0,25,256,111,0,0
USC00057936,40.4883,-106.8233,2092.8,723017,25,256,111,0,0,25,256,111,0,0
USC00057936,40.4883,-106.8233,2092.8,723019,25,256,111,0,0,25,256,111,0,0
USC00057936,40.4883,-106.8233,2092.8,723021,25,256,111,0,0,25,256,111,0,0
USC00057936,40.4883,-106.8233,2092.8,723023,25,256,111,0,0,25,256,111,0,0
USC00057936,40.4883,-106.8233,2092.8,723025,25,256,111,0,0,25,256,111,0,0
USC00057936,40.4883,-106.8233,2092.8,723027,25,256,111,0,0,0,294,83,0,0
USC00057936,40.4883,-106.8233,2092.8,723029,0,294,83,0,0,0,294,83,0,0
USC00057936,40.4883,-106.8233,2092.8,723031,0,294,83,0,0,0,294,83,0,0
USC00057936,40.4883,-106.8233,2092.8,723033,0,294,83,0,0,0,294,83,0,0
USC00057936,40.4883,-106.8233,2092.8,723035,0,294,83,0,0,0,294,83,0,0
USC00057936,40.4883,-106.8233,2092.8,723037,0,294,83,0,0,0,294,83,0,0
USC00057936,40.4883,-106.8233,2092.8,723039,0,294,83,0,0,0,294,83,0,0
USC00057936,40.4883,-106.8233,2092.8,723041,0,294,83,0,0,0,294,83,0,0
USC00057936,40.4883,-106.8233,2092.8,723043,0,294,83,0,0,0,294,83,0,0
USC00057936,40.4883,-106.8233,2092.8,723045,0,294,83,0,0,0,294,83,0,0
USC00057936,40.4883,-106.8233,2092.8,723047,0,294,83,0,0,0,294,83,0,0
USC00057936,40.4883,-106.8233,2092.8,723049,0,294,83,0,0,0,294,83,0,0
USC00057936,40.4883,-106.8233,2092.8,723051,0,294,83,0,0,0,294,83,0,0
USC00057936,40.4883,-106.8233,2092.8,723053,0,294,83,0,0,0,294,83,0,0
USC00057936,40.4883,-106.8233,2092.8,723055,0,294,83,0,0,0,294,83,0,0
USC00057936,40.4883,-106.8233,2092.8,723057,0,294,83,0,0,0,294,83,0,0
USC00057936,40.4883,-106.8233,2092.8,723059,0,211,-17,0,0,0,211,-17,0,0
USC00057936,40.4883,-106.8233,2092.8,723061,0,211,-17,0,0,0,211,-17,0,0
USC00057936,40.4883,-106.8233,2092.8,723063,0,211,-17,0,0,0,211,-17,0,0
USC00057936,40.4883,-106.8233,2092.8,723065,0,211,-17,0,0,0,211,-17,0,0
USC00057936,40.4883,-106.8233,2092.8,723067,0,211,-17,0,0,0,211,-17,0,0
USC00057936,40.4883,-106.8233,2092.8,723069,0,211,-17,0,0,0,211,-17,0,0
USC00057936,40.4883,-106.8233,2092.8,723071,0,211,-17,0,0,0,211,-17,0,0
USC00057936,40.4883,-106.8233,2092.8,723073,0,211,-17,0,0,0,211,-17,0,0
USC00057936,40.4883,-106.8233,2092.8,723075,0,211,-17,0,0,0,211,-17,0,0
USC00057936,40.4883,-106.8233,2092.8,723077,0,211,-17,0,0,0,211,-17,0,0
USC00057936,40.4883,-106.8233,2092.8,723079,0,211,-17,0,0,0,211,-17,0,0
USC00057936,40.4883,-106.8233,2092.8,723081,0,211,-17,0,0,0,211,-17,0,0
USC00057936,40.4883,-106.8233,2092.8,723083,0,211,-17,0,0,0,211,-17,0,0
USC00057936,40.4883,-106.8233,2092.8,723085,0,211,-17,0,0,0,211,-17,0,0
USC00057936,40.4883,-106.8233,2092.8,723087,0,211,-17,0,0,0,211,-17,0,0
USC00057936,40.4883,-106.8233,2092.8,723089,0,233,-28,0,0,0,233,-28,0,0
USC00057936,40.4883,-106.8233,2092.8,723091,0,233,-28,0,0,0,233,-28,0,0
USC00057936,40.4883,-106.8233,2092.8,723093,0,233,-28,0,0,0,233,-28,0,0
USC00057936,40.4883,-106.8233,2092.8,723095,0,233,-28,0,0,0,233,-28,0,0
USC00057936,40.4883,-106.8233,2092.8,723097,0,233,-28,0,0,0,233,-28,0,0
USC00057936,40.4883,-106.8233,2092.8,723099,0,233,-28,0,0,0,233,-28,0,0
USC00057936,40.4883,-106.8233,2092.8,723101,0,233,-28,0,0,0,233,-28,0,0
USC00057936,40.4883,-106.8233,2092.8,723103,0,233,-28,0,0,0,233,-28,0,0
USC00057936,40.4883,-106.8233,2092.8,723105,0,233,-28,0,0,0,233,-28,0,0
USC00057936,40.4883,-106.8233,2092.8,723107,0,233,-28,0,0,0,233,-28,0,0
USC00057936,40.4883,-106.8233,2092.8,723109,0,233,-28,0,0,0,233,-28,0,0
USC00057936,40.4883,-106.8233,2092.8,723111,0,233,-28,0,0,0,233,-28,0,0
USC00057936,40.4883,-106.8233,2092.8,723113,0,233,-28,0,0,0,233,-28,0,0
USC00057936,40.4883,-106.8233,2092.8,723115,0,233,-28,0,0,0,233,-28,0,0
USC00057936,40.4883,-106.8233,2092.8,723117,0,233,-28,0,0,0,233,-28,0,0
USC00057936,40.4883,-106.8233,2092.8,723119,0,233,-28,0,0,0,172,-83,0,0
USC00057936,40.4883,-106.8233,2092.8,723121,0,172,-83,0,0,0,172,-83,0,0
USC00057936,40.4883,-106.8233,2092.8,723123,0,172,-83,0,0,0,172,-83,0,0
USC00057936,40.4883,-106.8233,2092.8,723125,0,172,-83,0,0,0,172,-83,0,0
USC00057936,40.4883,-106.8233,2092.8,723127,0,172,-83,0,0,0,172,-83,0,0
USC00057936,40.4883,-106.8233,2092.8,723129,0,172,-83,0,0,0,172,-83,0,0
USC00057936,40.4883,-106.8233,2092.8,723131,0,172,-83,0,0,0,172,-83,0,0
USC00057936,40.4883,-106.8233,2092.8,723133,0,172,-83,0,0,0,172,-83,0,0
USC00057936,40.4883,-106.8233,2092.8,723135,0,172,-83,0,0,0,172,-83,0,0
USC00057936,40.4883,-106.8233,2092.8,723137,0,172,-83,0,0,0,172,-83,0,0
USC00057936,40.4883,-106.8233,2092.8,723139,0,172,-83,0,0,0,172,-83,0,0
USC00057936,40.4883,-106.8233,2092.8,723141,0,172,-83,0,0,0,172,-83,0,0
USC00057936,40.4883,-106.8233,2092.8,723143,0,172,-83,0,0,0,172,-83,0,0
USC00057936,40.4883,-106.8233,2092.8,723145,0,172,-83,0,0,0,172,-83,0,0
USC00057936,40.4883,-106.8233,2092.8,723147,0,172,-83,0,0,0,172,-83,0,0
USC00057936,40.4883,-106.8233,2092.8,723149,0,172,-83,0,0,20,17,-50,53,51
USC00057936,40.4883,-106.8233,2092.8,723151,20,17,-50,53,51,20,17,-50,53,51
USC00057936,40.4883,-106.8233,2092.8,723153,20,17,-50,53,51,20,17,-50,53,51
USC00057936,40.4883,-106.8233,2092.8,723155,20,17,-50,53,51,20,17,-50,53,51
USC00057936,40.4883,-106.8233,2092.8,723157,20,17,-50,53,51,20,17,-50,53,51
USC00057936,40.4883,-106.8233,2092.8,723159,20,17,-50,53,51,20,17,-50,53,51
USC00057936,40.4883,-106.8233,2092.8,723161,20,17,-50,53,51,20,17,-50,53,51
USC00057936,40.4883,-106.8233,2092.8,723163,20,17,-50,53,51,20,17,-50,53,51
USC00057936,40.4883,-106.8233,2092.8,723165,20,17,-50,53,51,20,17,-50,53,51
USC00057936,40.4883,-106.8233,2092.8,723167,20,17,-50,53,51,20,17,-50,53,51
USC00057936,40.4883,-106.8233,2092.8,723169,20,17,-50,53,51,20,17,-50,53,51
USC00057936,40.4883,-106.8233,2092.8,723171,20,17,-50,53,51,20,17,-50,53,51
USC00057936,40.4883,-106.8233,2092.8,723173,20,17,-50,53,51,20,17,-50,53,51
USC00057936,40.4883,-106.8233,2092.8,723175,20,17,-50,53,51,20,17,-50,53,51
USC00057936,40.4883,-106.8233,2092.8,723177,20,17,-50,53,51,20,17,-50,53,51
USC00057936,40.4883,-106.8233,2092.8,723179,20,17,-50,53,51,20,17,-50,53,51
USC00057936,40.4883,-106.8233,2092.8,723181,0,100,-100,0,0,0,100,-100,0,0
USC00057936,40.4883,-106.8233,2092.8,723183,0,100,-100,0,0,0,100,-100,0,0
USC00057936,40.4883,-106.8233,2092.8,723185,0,100,-100,0,0,0,100,-100,0,0
USC00057936,40.4883,-106.8233,2092.8,723187,0,100,-100,0,0,0,100,-100,0,0
USC00057936,40.4883,-106.8233,2092.8,723189,0,100,-100,0,0,0,100,-100,0,0
USC00057936,40.4883,-106.8233,2092.8,723191,0,100,-100,0,0,0,100,-100,0,0
USC00057936,40.4883,-106.8233,2092.8,723193,0,100,-100,0,0,0,100,-100,0,0
USC00057936,40.4883,-106.8233,2092.8,723195,0,100,-100,0,0,0,100,-100,0,0
USC00057936,40.4883,-106.8233,2092.8,723197,0,100,-100,0,0,0,100,-100,0,0
USC00057936,40.4883,-106.8233,2092.8,723199,0,100,-100,0,0,0,100,-100,0,0
USC00057936,40.4883,-106.8233,2092.8,723201,0,100,-100,0,0,0,100,-100,0,0
USC00057936,40.4883,-106.8233,2092.8,723203,0,100,-100,0,0,0,100,-100,0,0
USC00057936,40.4883,-106.8233,2092.8,723205,0,100,-100,0,0,0,100,-100,0,0
USC00057936,40.4883,-106.8233,2092.8,723207,0,100,-100,0,0,0,100,-100,0,0
USC00057936,40.4883,-106.8233,2092.8,723209,0,100,-100,0,0,0,100,-100,0,0
USC00057936,40.4883,-106.8233,2092.8,723211,0,100,-100,0,0,33,-50,-94,66,127
USC00057936,40.4883,-106.8233,2092.8,723213,33,-50,-94,66,127,33,-50,-94,66,127
USC00057936,40.4883,-106.8233,2092.8,723215,33,-50,-94,66,127,33,-50,-94,66,127
USC00057936,40.4883,-106.8233,2092.8,723217,33,-50,-94,66,127,33,-50,-94,66,127
USC00057936,40.4883,-106.8233,2092.8,723219,33,-50,-94,66,127,33,-50,-94,66,127
USC00057936,40.4883,-106.8233,2092.8,723221,33,-50,-94,66,127,33,-50,-94,66,127
USC00057936,40.4883,-106.8233,2092.8,723223,33,-50,-94,66,127,33,-50,-94,66,127
USC00057936,40.4883,-106.8233,2092.8,723225,33,-50,-94,66,127,33,-50,-94,66,127
USC00057936,40.4883,-106.8233,2092.8,723227,33,-50,-94,66,127,33,-50,-94,66,127
USC00057936,40.4883,-106.8233,2092.8,723229,33,-50,-94,66,127,33,-50,-94,66,127
USC00057936,40.4883,-106.8233,2092.8,723231,33,-50,-94,66,127,33,-50,-94,66,127
USC00057936,40.4883,-106.8233,2092.8,723233,33,-50,-94,66,127,33,-50,-94,66,127
USC00057936,40.4883,-106.8233,2092.8,723235,33,-50,-94,66,127,33,-50,-94,66,127
USC00057936,40.4883,-106.8233,2092.8,723237,33,-50,-94,66,127,33,-50,-94,66,127
USC00057936,40.4883,-106.8233,2092.8,723239,33,-50,-94,66,127,0,83,-100,0,0
USC00057936,40.4883,-106.8233,2092.8,723241,0,83,-100,0,0,0,83,-100,0,0
USC00057936,40.4883,-106.8233,2092.8,723243,0,83,-100,0,0,0,83,-100,0,0
USC00057936,40.4883,-106.8233,2092.8,723245,0,83,-100,0,0,0,83,-100,0,0
USC00057936,40.4883,-106.8233,2092.8,723247,0,83,-100,0,0,0,83,-100,0,0
USC00057936,40.4883,-106.8233,2092.8,723249,0,83,-100,0,0,0,83,-100,0,0
USC00057936,40.4883,-106.8233,2092.8,723251,0,83,-100,0,0,0,83,-100,0,0
USC00057936,40.4883,-106.8233,2092.8,723253,0,83,-100,0,0,0,83,-100,0,0
USC00057936,40.4883,-106.8233,2092.8,723255,0,83,-100,0,0,0,83,-100,0,0
USC00057936,40.4883,-106.8233,2092.8,723257,0,83,-100,0,0,0,83,-100,0,0
USC00057936,40.4883,-106.8233,2092.8,723259,0,83,-100,0,0,0,83,-100,0,0
USC00057936,40.4883,-106.8233,2092.8,723261,0,83,-100,0,0,0,83,-100,0,0
USC00057936,40.4883,-106.8233,2092.8,723263,0,83,-100,0,0,0,83,-100,0,0
USC00057936,40.4883,-106.8233,2092.8,723265,0,83,-100,0,0,0,83,-100,0,0
USC00057936,40.4883,-106.8233,2092.8,723267,0,83,-100,0,0,0,83,-100,0,0
USC00057936,40.4883,-106.8233,2092.8,723269,0,83,-100,0,0,0,83,-100,0,0
USC00057936,40.4883,-106.8233,2092.8,723271,0,133,-128,0,0,0,133,-128,0,0
USC00057936,40.4883,-106.8233,2092.8,723273,0,133,-128,0,0,0,133,-128,0,0
USC00057936,40.4883,-106.8233,2092.8,723275,0,133,-128,0,0,0,133,-128,0,0
USC00057936,40.4883,-106.8233,2092.8,723277,0,133,-128,0,0,0,133,-128,0,0
USC00057936,40.4883,-106.8233,2092.8,723279,0,133,-128,0,0,0,133,-128,0,0
USC00057936,40.4883,-106.8233,2092.8,723281,0,133,-128,0,0,0,133,-128,0,0
USC00057936,40.4883,-106.8233,2092.8,723283,0,133,-128,0,0,0,133,-128,0,0
USC00057936,40.4883,-106.8233,2092.8,723285,0,133,-128,0,0,0,133,-128,0,0
USC00057936,40.4883,-106.8233,2092.8,723287,0,133,-128,0,0,0,133,-128,0,0
USC00057936,40.4883,-106.8233,2092.8,723289,0,133,-128,0,0,0,133,-128,0,0
USC00057936,40.4883,-106.8233,2092.8,723291,0,133,-128,0,0,0,133,-128,0,0
USC00057936,40.4883,-106.8233,2092.8,723293,0,133,-128,0,0,0,133,-128,0,0
USC00057936,40.4883,-106.8233,2092.8,723295,0,133,-128,0,0,0,133,-128,0,0
USC00057936,40.4883,-106.8233,2092.8,723297,0,133,-128,0,0,0,133,-128,0,0
USC00057936,40.4883,-106.8233,2092.8,723299,0,133,-128,0,0,0,133,-128,0,0
USC00057936,40.4883,-106.8233,2092.8,723301,0,244,-17,0,0,0,244,-17,0,0
USC00057936,40.4883,-106.8233,2092.8,723303,0,244,-17,0,0,0,244,-17,0,0
USC00057936,40.4883,-106.8233,2092.8,723305,0,244,-17,0,0,0,244,-17,0,0
USC00057936,40.4883,-106.8233,2092.8,723307,0,244,-17,0,0,0,244,-17,0,0
USC00057936,40.4883,-106.8233,2092.8,723309,0,244,-17,0,0,0,244,-17,0,0
USC00057936,40.4883,-106.8233,2092.8,723311,0,244,-17,0,0,0,244,-17,0,0
USC00057936,40.4883,-106.8233,2092.8,723313,0,244,-17,0,0,0,244,-17,0,0
USC00057936,40.4883,-106.8233,2092.8,723315,0,244,-17,0,0,0,244,-17,0,0
USC00057936,40.4883,-106.8233,2092.8,723317,0,244,-17,0,0,0,244,-17,0,0
USC00057936,40.4883,-106.8233,2092.8,723319,0,244,-17,0,0,0,244,-17,0,0
USC00057936,40.4883,-106.8233,2092.8,723321,0,244,-17,0,0,0,244,-17,0,0
USC00057936,40.4883,-106.8233,2092.8,723323,0,244,-17,0,0,0,244,-17,0,0
USC00057936,40.4883,-106.8233,2092.8,723325,0,244,-17,0,0,0,244,-17,0,0
USC00057936,40.4883,-106.8233,2092.8,723327,0,244,-17,0,0,0,244,-17,0,0
USC00057936,40.4883,-106.8233,2092.8,723329,0,244,-17,0,0,0,244,-17,0,0
USC00057936,40.4883,-106.8233,2092.8,723331,0,244,-17,0,0,0,211,11,0,0
USC00057936,40.4883,-106.8233,2092.8,723333,0,211,11,0,0,0,211,11,0,0
USC00057936,40.4883,-106.8233,2092.8,723335,0,211,11,0,0,0,211,11,0,0
USC00057936,40.4883,-106.8233,2092.8,723337,0,211,11,0,0,0,211,11,0,0
USC00057936,40.4883,-106.8233,2092.8,723339,0,211,11,0,0,0,211,11,0,0
USC00057936,40.4883,-106.8233,2092.8,723341,0,211,11,0,0,0,211,11,0,0
USC00057936,40.4883,-106.8233,2092.8,723343,0,211,11,0,0,0,211,11,0,0
USC00057936,40.4883,-106.8233,2092.8,723345,0,211,11,0,0,0,211,11,0,0
USC00057936,40.4883,-106.8233,2092.8,723347,0,211,11,0,0,0,211,11,0,0
USC00057936,40.4883,-106.8233,2092.8,723349,0,211,11,0,0,0,211,11,0,0
USC00057936,40.4883,-106.8233,2092.8,723351,0,211,11,0,0,0,211,11,0,0
USC00057936,40.4883,-106.8233,2092.8,723353,0,211,11,0,0,0,211,11,0,0
USC00057936,40.4883,-106.8233,2092.8,723355,0,211,11,0,0,0,211,11,0,0
USC00057936,40.4883,-106.8233,2092.8,723357,0,211,11,0,0,0,211,11,0,0
USC00057936,40.4883,-106.8233,2092.8,723359,0,211,11,0,0,0,211,11,0,0
USC00057936,40.4883,-106.8233,2092.8,723361,0,211,11,0,0,33,239,89,0,0
USC00057936,40.4883,-106.8233,2092.8,723363,33,239,89,0,0,33,239,89,0,0
USC00057936,40.4883,-106.8233,2092.8,723365,33,239,89,0,0,33,239,89,0,0
USC00057936,40.4883,-106.8233,2092.8,723367,33,239,89,0,0,33,239,89,0,0
USC00057936,40.4883,-106.8233,2092.8,723369,33,239,89,0,0,33,239,89,0,0
USC00057936,40.4883,-106.8233,2092.8,723371,33,239,89,0,0,33,239,89,0,0
USC00057936,40.4883,-106.8233,2092.8,723373,33,239,89,0,0,33,239,89,0,0
USC00057936,40.4883,-106.8233,2092.8,723375,33,239,89,0,0,33,239,89,0,0
USC00057936,40.4883,-106.8233,2092.8,723377,33,239,89,0,0,33,239,89,0,0
USC00057936,40.4883,-106.8233,2092.8,723379,33,239,89,0,0,33,239,89,0,0
USC00057936,40.4883,-106.8233,2092.8,723381,33,239,89,0,0,33,239,89,0,0
USC00057936,40.4883,-106.8233,2092.8,723383,33,239,89,0,0,33,239,89,0,0
USC00057936,40.4883,-106.8233,2092.8,723385,33,239,89,0,0,33,239,89,0,0
USC00057936,40.4883,-106.8233,2092.8,723387,33,239,89,0,0,33,239,89,0,0
USC00057936,40.4883,-106.8233,2092.8,723389,33,239,89,0,0,33,239,89,0,0
USC00057936,40.4883,-106.8233,2092.8,723391,33,239,89,0,0,33,239,89,0,0
USC00057936,40.4883,-106.8233,2092.8,723393,0,283,94,0,0,0,283,94,0,0
USC00057936,40.4883,-106.8233,2092.8,723395,0,283,94,0,0,0,283,94,0,0
USC00057936,40.4883,-106.8233,2092.8,723397,0,283,94,0,0,0,283,94,0,0
USC00057936,40.4883,-106.8233,2092.8,723399,0,283,94,0,0,0,283,94,0,0
USC00057936,40.4883,-106.8233,2092.8,723401,0,283,94,0,0,0,283,94,0,0
USC00057936,40.4883,-106.8233,2092.8,723403,0,283,94,0,0,0,283,94,0,0
USC00057936,40.4883,-106.8233,2092.8,723405,0,283,94,0,0,0,283,94,0,0
USC00057936,40.4883,-106.8233,2092.8,723407,0,283,94,0,0,0,283,94,0,0
USC00057936,40.4883,-106.8233,2092.8,723409,0,283,94,0,0,0,283,94,0,0
USC00057936,40.4883,-106.8233,2092.8,723411,0,283,94,0,0,0,283,94,0,0
